,QLD_QQQ_SMA200,QQQ_BH,SPY_BH
2020-10-20,5606.440751777145,4951.006045294583,3283.3350574118163
2020-10-21,5594.587811498547,4947.21645763781,3277.128374883628
2020-10-22,5594.587811498547,4947.036001082726,3296.162201303406
2020-10-23,5620.664280111464,4956.780655057282,3305.47222509569
2020-10-26,5442.870175932485,4882.432554362525,3246.0949622426847
2020-10-27,5525.840757882675,4920.508887485326,3235.7504913623707
2020-10-28,5099.134907853126,4728.683569430648,3124.5474293989905
2020-10-29,5267.446659809225,4811.3326716592865,3156.925623254374
2020-10-30,5025.646678125812,4689.344040422257,3124.4439846901864
2020-11-02,5032.758442292972,4699.81052061715,3157.9600703424053
2020-11-03,5198.699606193353,4781.015970405114,3212.6823212992695
2020-11-04,5665.705453170138,4994.496075069915,3286.7487328023217
2020-11-05,5964.399548190823,5124.785707840825,3349.2293369194213
2020-11-06,5973.881900413702,5128.575295497597,3349.125892210618
2020-11-09,5722.5995665074115,5023.730036993582,3391.5382228199082
2020-11-10,5525.840757882674,4933.682216006485,3386.365987379751
2020-11-11,5770.011327621805,5044.121627718116,3411.709941036521
2020-11-12,5715.487802340252,5020.481819002063,3379.3317471811365
2020-11-13,5822.164264847639,5064.5132184426475,3424.8474190545203
2020-11-16,5898.02308263067,5104.033204006123,3467.6735284990223
2020-11-17,5860.093673739154,5087.7921140485305,3450.9154856729133
2020-11-18,5777.123091788964,5050.257150590984,3407.158373849183
2020-11-19,5864.834849850595,5089.777136154458,3423.50263784008
2020-11-20,5788.976032067563,5054.949021023176,3398.5724630185223
2020-11-23,5788.976032067563,5055.12947757826,3419.3648494879544
2020-11-24,5954.917195967945,5126.048903726414,3473.052653356787
2020-11-25,6028.405425695256,5157.628800866178,3466.845970828598
2020-11-27,6137.452476258363,5205.088874853364,3478.5352229233536
2020-11-30,6151.676004592681,5215.735811603341,3464.156408399717
2020-12-01,6327.099520715942,5282.685193539641,3498.9138305575734
2020-12-02,6331.840696827381,5289.362086077764,3508.223854349856
2020-12-03,6346.064225161699,5296.941261391306,3506.775628426613
2020-12-04,6407.699514610412,5318.415591446347,3536.5677045619186
2020-12-07,6474.075980170564,5348.551836145434,3530.6713561601396
2020-12-08,6514.375977117799,5366.597491653871,3540.498603496438
2020-12-09,6227.534822375713,5245.150230082096,3507.8100755146443
2020-12-10,6270.2054073786685,5266.263647026965,3508.741077893872
2020-12-11,6246.499526821472,5254.533970946482,3501.706837695258
2020-12-14,6327.099520715943,5292.610304069283,3489.9141408917
2020-12-15,6469.334804059125,5349.273662365773,3534.498810385855
2020-12-16,6540.452445730717,5378.688080844524,3539.2572669907995
2020-12-17,6625.793615736627,5413.877109085975,3559.6358746250194
2020-12-18,6580.752442677953,5397.455562573298,3545.5673942277913
2020-12-21,6561.787738232194,5387.349995488574,3531.188579704154
2020-12-22,6594.975971012271,5401.966976450408,3527.77490431365
2020-12-23,6528.599505452118,5374.898493187753,3529.6369090721064
2020-12-24,6585.493618789393,5398.538301903805,3544.4295024309563
2020-12-28,6718.246549909697,5453.036181539283,3575.049136236688
2020-12-29,6732.470078244016,5457.90850852656,3569.3596772525148
2020-12-30,6725.358314076857,5458.088965081644,3573.2905761870343
2020-12-31,6756.175958801214,5471.4427501578875,3594.6001862004823
2021-01-04,6566.528914343636,5394.2073445817805,3543.9122788869413
2021-01-05,6673.205376851022,5437.336461246944,3567.187338367649
2021-01-06,6490.670096560604,5363.349273662355,3586.5314989138365
2021-01-07,6810.699484082767,5493.097536768011,3641.460639288306
2021-01-08,6983.7524121503075,5563.656049805997,3662.149581048935
2021-01-11,6775.140663246972,5483.352882793456,3637.3228509361807
2021-01-12,6758.546546856934,5474.510511594322,3636.909072100968
2021-01-13,6846.258304918564,5511.504105386617,3646.943208854874
2021-01-14,6770.3994871355335,5482.089686907866,3636.184959139346
2021-01-15,6666.093612683865,5438.599657132534,3608.254887762497
2021-01-19,6862.852421308602,5518.000541369654,3636.7021826833625
2021-01-20,7178.140632719326,5646.305152034636,3686.252198200069
2021-01-21,7299.040623561033,5691.599747360811,3689.665873590573
2021-01-22,7251.628862446639,5675.178200848135,3676.838729698983
2021-01-25,7382.011205511223,5722.0969051700695,3693.389883107487
2021-01-26,7391.493557734102,5730.39790670395,3685.838419364857
2021-01-27,6993.234764373188,5570.6938554542885,3598.4276404261996
2021-01-28,7064.352406044781,5603.717405034727,3625.9439329678357
2021-01-29,6772.770075191254,5485.698818009553,3555.0843074376817
2021-02-01,7104.6524029920165,5622.8457998736685,3611.565118444199
2021-02-02,7336.970032452549,5714.517729856525,3661.8392469225278
2021-02-03,7275.334743003837,5691.96066047098,3667.425261197897
2021-02-04,7448.387671071377,5759.270955517447,3708.4928105927456
2021-02-05,7500.5406082972095,5778.76026346656,3723.0785145339896
2021-02-08,7595.364130525999,5817.377966254614,3750.801696493232
2021-02-09,7592.993542470279,5816.295226924108,3748.8362470259726
2021-02-10,7555.064133578764,5802.941441847865,3747.4914658115317
2021-02-11,7638.034715528954,5834.8822520977965,3752.663701251689
2021-02-12,7723.375885534863,5867.544888568066,3772.11130650668
2021-02-16,7683.075888587628,5851.664711720642,3768.6976311161766
2021-02-17,7609.587658860317,5823.513489127481,3769.4217440777984
2021-02-18,7540.840605244445,5798.0691148605865,3753.6981483397203
2021-02-19,7476.8347277400135,5772.805197148776,3746.353574014697
2021-02-22,7088.058286601979,5623.206712983839,3717.8028343850283
2021-02-23,7045.387701599024,5606.424253360993,3722.0440674459583
2021-02-24,7159.175928273571,5652.62113146259,3763.525395676019
2021-02-25,6651.870084349549,5455.562573310465,3672.5974966380545
2021-02-26,6730.099490188301,5478.48055580618,3649.943105410166
2021-03-01,7121.246519382055,5643.237390598205,3740.3537809041145
2021-03-02,6891.299477977242,5552.648199945853,3712.8374883624783
2021-03-03,6493.040684616329,5391.500496255518,3663.287472845772
2021-03-04,6274.946583490113,5303.257240819264,3617.8752456811917
2021-03-05,6466.964216003412,5383.199494721636,3683.9764146064012
2021-03-08,6099.523067366854,5230.71370567535,3666.2873694010636
2021-03-09,6583.123030733677,5437.156004691861,3718.3200579290456
2021-03-10,6542.8230337864425,5421.636740954606,3740.0434467777063
2021-03-11,6846.258304918566,5546.512677072985,3779.0421019964915
2021-03-12,6732.470078244019,5501.398538301894,3784.3177821454515
2021-03-15,6877.075949642922,5560.227375259397,3808.110065170175
2021-03-16,6952.9347674259525,5590.724533068655,3802.110272059593
2021-03-17,7007.458292707507,5613.822972119453,3815.144305368789
2021-03-18,6576.0112665665165,5441.847875124056,3760.525499120728
2021-03-19,6635.27596795951,5460.976269962998,3754.00848246613
2021-03-22,6874.705361587203,5563.475593250916,3782.662666804602
2021-03-23,6805.95830797133,5539.113958314527,3754.525706010146
2021-03-24,6578.381854622237,5445.637462780826,3735.2849901727614
2021-03-25,6559.41715017648,5436.253721916441,3755.456708389375
2021-03-26,6753.8053707454965,5517.820084814572,3815.0408606599863
2021-03-29,6749.0641946340575,5516.195975818813,3813.5926347367426
2021-03-30,6685.058317129625,5488.405666335821,3803.3516085652313
2021-03-31,6879.446537698642,5572.498421005134,3819.075204303309
2021-04-01,7121.246519382054,5667.4185689795095,3860.349643115764
2021-04-05,7405.71708606842,5780.564829017405,3915.79600703425
2021-04-06,7389.122969678383,5776.594784805549,3913.416778731778
2021-04-07,7427.052378569898,5790.489939547046,3917.968345919116
2021-04-08,7581.140602191681,5850.942885500308,3936.5883935036823
2021-04-09,7675.9641244204695,5886.492826851926,3965.242577842153
2021-04-12,7652.258243863273,5878.733194983299,3966.6908037653966
2021-04-13,7830.052348042253,5947.306685915357,3978.380055860152
2021-04-14,7642.775891640394,5876.026346657033,3964.82879900694
2021-04-15,7872.722933045206,5964.991428313624,4007.448019033835
2021-04-16,7894.058225546683,5972.029233961913,4020.7923864694408
2021-04-19,7747.081766092061,5917.350897771352,4001.034447088039
2021-04-20,7628.552363306075,5874.221781106188,3971.7595944967493
2021-04-21,7763.675882482099,5924.569159974726,4009.310023792291
2021-04-22,7578.770014135959,5853.108364161319,3972.690596875978
2021-04-23,7768.417058593537,5926.7346386357385,4015.8270404468885
2021-04-26,7867.981756933764,5965.3523414237925,4024.2060618599435
2021-04-27,7796.864115262173,5939.547054046728,4023.2750594807153
2021-04-28,7735.22882581346,5919.516376432364,4022.1371676838808
2021-04-29,7799.234703317893,5940.810249932319,4047.7914554670615
2021-04-30,7692.5582408105065,5901.831634034097,4021.206165304654
2021-05-03,7614.328834971754,5870.432193449417,4029.895520844117
2021-05-04,7339.3406205082665,5764.68465216998,4004.9653460225595
2021-05-05,7287.187683282433,5745.375800775953,4006.2066825281963
2021-05-06,7400.97590995698,5788.685373996201,4038.274542257172
2021-05-07,7517.134724687247,5835.604078318135,4067.6528395572655
2021-05-10,7135.470047716372,5688.171072814211,4027.309403124039
2021-05-11,7121.2465193820535,5680.411440945582,3991.414089169348
2021-05-12,6753.805370745496,5533.339348551827,3906.589427950768
2021-05-13,6858.111245197163,5576.1075521068215,3953.5533257473962
2021-05-14,7156.805340217848,5699.178922674358,4014.275369814842
2021-05-17,7071.464170211939,5664.711720653245,4003.620564808118
2021-05-18,6971.899471871711,5626.45493097536,3970.311368573506
2021-05-19,6988.493588261749,5632.951366958396,3958.311782352341
2021-05-20,7261.111214669518,5741.947126229351,4000.5172235440245
2021-05-21,7178.140632719327,5710.006315979419,3998.862108203174
2021-05-24,7422.311202458458,5806.189659839385,4039.2055446363997
2021-05-25,7441.275906904217,5814.129748263096,4031.136857349754
2021-05-26,7491.058256074331,5834.340882432545,4037.964208130761
2021-05-27,7436.534730792778,5812.505639267338,4039.3089893452016
2021-05-28,7476.8347277400135,5830.912207885943,4049.032791972697
2021-06-01,7431.793554681339,5811.603356491916,4044.067445950145
2021-06-02,7460.240611349975,5822.791662907146,4050.998241439956
2021-06-03,7299.0406235610335,5762.338716953884,4035.895313954697
2021-06-04,7555.064133578765,5860.146169809608,4070.7561808213572
2021-06-07,7595.364130526,5877.469999097707,4068.9976207717045
2021-06-08,7600.10530663744,5880.357303979057,4069.411399606917
2021-06-09,7607.2170708046,5881.800956419732,4063.308161787532
2021-06-10,7766.046470537822,5942.975728593331,4082.0316540809013
2021-06-11,7803.975879429338,5958.494992330588,4088.755560153106
2021-06-14,7953.32292693968,6015.69972029233,4097.858694527783
2021-06-15,7849.017052488012,5976.3601912839395,4090.410675493957
2021-06-16,7792.122939150738,5954.524948118732,4067.549394848462
2021-06-17,7988.881747775476,6030.136244699081,4066.204613634021
2021-06-18,7865.611168878048,5982.856627266977,4011.3789179683536
2021-06-21,7960.434691106838,6020.030677614356,4068.790731354099
2021-06-22,8109.781738617182,6076.152666245592,4090.5141202027594
2021-06-23,8114.522914728621,6079.039971126942,4085.548774180208
2021-06-24,8216.45820112457,6116.755391139574,4109.754836040144
2021-06-25,8197.493496678811,6109.176215826032,4124.340539981387
2021-06-28,8394.25230530355,6183.5243165207885,4132.616116685639
2021-06-29,8455.887594752265,6205.900929351248,4134.891900279309
2021-06-30,8429.811126139346,6195.975818821608,4138.409020378616
2021-07-01,8436.922890306507,6198.50221059279,4161.27030102411
2021-07-02,8626.569934764084,6269.602093296029,4193.131271335479
2021-07-06,8700.058164491396,6296.670576558684,4185.4763628840465
2021-07-07,8730.875809215751,6310.024361634928,4200.268956242897
2021-07-08,8636.052286986962,6271.948028512127,4166.028757629056
2021-07-09,8740.35816143863,6311.107100965434,4210.509982414407
2021-07-12,8806.734626998785,6335.649192456906,4225.612909899666
2021-07-13,8804.364038943066,6335.649192456906,4211.130650667225
2021-07-14,8835.181683667422,6347.017955427222,4217.440777904218
2021-07-15,8709.540516714276,6302.4451863213835,4203.061963380581
2021-07-16,8569.675821426812,6251.375981232509,4170.063101272377
2021-07-19,8429.811126139348,6200.306776143633,4108.513499534505
2021-07-20,8624.199346708368,6272.308941622294,4167.373538843495
2021-07-21,8752.211101717232,6320.671298384904,4201.09651391332
2021-07-22,8873.11109255894,6362.537219164476,4209.889314161588
2021-07-23,9076.981665350837,6436.704863304149,4253.232647150106
2021-07-26,9095.946369796597,6441.757646846512,4263.680562739223
2021-07-27,8896.81697311614,6370.838220698357,4244.2329574842315
2021-07-28,8960.822850620572,6395.38031218983,4242.474397434578
2021-07-29,8994.011083400648,6406.7490751601445,4260.059997931113
2021-07-30,8899.187561171859,6373.364612469538,4239.371056170484
2021-08-02,8896.81697311614,6373.90598213479,4230.474811213413
2021-08-03,9005.864023679247,6412.523684922844,4264.921899244861
2021-08-04,9034.311080347883,6421.726969232147,4243.922623357822
2021-08-05,9148.09930702243,6462.510150681213,4270.818247646639
2021-08-06,9065.12872507224,6434.178471532969,4277.852487845254
2021-08-09,9098.316957852316,6446.088604168536,4274.438812454749
2021-08-10,9005.864023679245,6413.065054588098,4279.71449260371
2021-08-11,8977.416967010608,6402.057204727952,4290.369297610434
2021-08-12,9041.422844515042,6424.975187223667,4303.196441502024
2021-08-13,9100.687545908035,6447.532256609211,4311.058239371063
2021-08-16,9105.428722019471,6450.41956149056,4321.195820833771
2021-08-17,8946.59932228625,6393.575746638986,4292.85197062171
2021-08-18,8773.546394218709,6332.040061355217,4245.8880728250815
2021-08-19,8858.887564224618,6362.7176757195575,4252.40508947968
2021-08-20,9043.79343257076,6428.584318325352,4286.231509258309
2021-08-23,9311.669882867089,6524.767662185317,4323.988827971458
2021-08-24,9368.563996204362,6544.617883244598,4330.816178752466
2021-08-25,9380.416936482961,6552.19705855814,4339.919313127142
2021-08-26,9271.369885919852,6510.511594333651,4314.265025343962
2021-08-27,9453.905166210272,6573.851845168265,4352.849901727535
2021-08-30,9664.887503169326,6647.658576197769,4371.987172856117
2021-08-31,9645.922798723568,6642.244879545238,4365.573600910322
2021-09-01,9679.111031503644,6653.252729405384,4367.849384503991
2021-09-02,9667.258091225045,6650.004511413866,4381.2971966484
2021-09-03,9728.893380673757,6670.576558693483,4380.262749560368
2021-09-07,9752.599261230955,6679.960299557872,4364.53915382229
2021-09-08,9688.593383726522,6656.681403951988,4359.26347367333
2021-09-09,9612.73456594349,6633.763421456274,4340.6434260887645
2021-09-10,9470.499282600307,6583.416042587736,4306.403227474923
2021-09-13,9456.27575426599,6578.9046287106285,4317.368366608058
2021-09-14,9401.752228984435,6560.137146981853,4294.09330712735
2021-09-15,9539.24633621618,6609.040873409716,4329.988621082041
2021-09-16,9558.211040661938,6613.552287286826,4323.161270301034
2021-09-17,9330.634587312843,6535.234142380212,4280.955829109351
2021-09-20,8941.858146174809,6400.072182622024,4209.57898003518
2021-09-21,8960.822850620567,6408.012271045735,4205.648081100661
2021-09-22,9131.505190632388,6467.923847333745,4246.715630495509
2021-09-23,9297.446354532769,6527.474510511584,4298.231095479477
2021-09-24,9314.040470922806,6533.610033384453,4305.3687803868925
2021-09-27,9169.434599523904,6481.458088965073,4293.0588600393185
2021-09-28,8645.534639209844,6298.1142289993595,4206.475638771086
2021-09-29,8624.199346708368,6287.828205359551,4213.613323678504
2021-09-30,8543.599352813895,6264.729766308752,4162.097858694537
2021-10-01,8657.387579488444,6303.52792565189,4211.54442950244
2021-10-04,8299.428783074765,6171.253270775052,4157.235957380789
2021-10-05,8519.8934722567,6254.624199224028,4200.475845660503
2021-10-06,8626.569934764088,6294.685554452757,4217.958001448234
2021-10-07,8785.399334497311,6352.431652079753,4254.473983655745
2021-10-08,8697.68757643568,6320.671298384905,4246.715630495508
2021-10-11,8564.934645315376,6272.308941622296,4215.889107272172
2021-10-12,8505.669943922383,6250.293241902004,4205.544636391857
2021-10-13,8640.793463098405,6300.460164215457,4220.647563877116
2021-10-14,8958.45226256485,6416.493729134702,4291.714078824877
2021-10-15,9069.869901183676,6456.9159974736,4324.4026068066705
2021-10-18,9252.405181474096,6521.699900748886,4337.126305989457
2021-10-19,9387.52870065012,6571.144996842002,4370.642391641676
2021-10-20,9366.193408148643,6562.483082197954,4387.814213302999
2021-10-21,9479.981634823193,6602.7248939817655,4399.193131271345
2021-10-22,9318.78164703425,6547.144275015782,4394.641564084007
2021-10-25,9508.428691491828,6614.274113507165,4418.226957691124
2021-10-26,9562.952216773381,6635.026617341867,4422.261301334447
2021-10-27,9610.363977887773,6650.365424524037,4402.60680666185
2021-10-28,9828.458079013988,6724.352612108627,4445.122581979941
2021-10-29,9925.652189298497,6757.376161689064,4454.122271645815
2021-11-01,9992.02865485865,6780.4746007398635,4461.777180097248
2021-11-02,10077.369824864561,6808.806279888109,4479.776559428995
2021-11-03,10288.352161823617,6881.169358476938,4507.189407261828
2021-11-04,10549.116847952786,6969.232157358107,4528.395572566473
2021-11-05,10570.452140454267,6975.909049896228,4544.119168304551
2021-11-08,10542.005083785629,6966.525309031842,4548.050067239071
2021-11-09,10392.658036275287,6918.5238653794,4532.947139753812
2021-11-10,10089.22276514316,6816.926824866904,4496.534602255106
2021-11-11,10146.116878480432,6835.6943065956775,4497.982828178349
2021-11-12,10359.469803495209,6907.696472074339,4531.912692665781
2021-11-15,10354.728627383769,6906.07236307858,4533.464363297828
2021-11-16,10501.705086838392,6955.337002616611,4551.360297920772
2021-11-17,10511.187439061272,6958.9461337182975,4540.395158787638
2021-11-18,10726.910952131766,7031.128755752044,4555.808420399307
2021-11-19,10845.440354917751,7070.28782820535,4547.636288403857
2021-11-22,10596.528609067182,6988.180095641966,4534.809144512267
2021-11-23,10496.963910726952,6956.4197419471175,4540.808937622849
2021-11-24,10572.822728509986,6978.796354777579,4552.911968552817
2021-11-26,10148.487466536155,6846.521699900739,4451.4327092169315
2021-11-29,10598.899197122902,6995.0374447351705,4506.051515464993
2021-11-30,10285.981573767898,6892.357664892169,4418.330402399926
2021-12-01,9937.505129577099,6775.060904087333,4369.297610427236
2021-12-02,10084.481589031722,6823.784173960111,4436.22633702287
2021-12-03,9731.263968729481,6705.224217269684,4397.538015930494
2021-12-06,9892.463956518422,6759.000270684825,4449.674149167278
2021-12-07,10487.481558504076,6962.374808264903,4541.739940002078
2021-12-08,10575.193316565705,6993.593792294499,4553.739526223242
2021-12-09,10262.2756932107,6890.7335558964105,4523.016447708708
2021-12-10,10485.110970448355,6965.623026256421,4565.532223026801
2021-12-13,10181.675699316233,6864.928268519347,4525.292231302376
2021-12-14,9975.434538468613,6794.008842371191,4493.948484535024
2021-12-15,10423.475680999642,6948.840566633575,4564.187441812361
2021-12-16,9890.093368462703,6770.188577100055,4523.947450087936
2021-12-17,9788.158082066757,6736.2627447441955,4475.845660494475
2021-12-20,9591.39927344202,6670.937471803655,4428.261094445028
2021-12-21,10020.475711527291,6820.3554994135075,4506.879073135418
2021-12-22,10267.016869322144,6903.365514752314,4551.98096617359
2021-12-23,10425.846269055362,6955.337002616611,4580.324816385651
2021-12-27,10760.099184911845,7070.28782820535,4645.08120409642
2021-12-28,10672.387426850217,7037.625191735079,4641.253749870704
2021-12-29,10662.905074627335,7036.542452404573,4647.253542981287
2021-12-30,10587.046256844304,7015.609492014787,4634.426399089697
2021-12-31,10451.92273766828,6971.758549129287,4622.737146994941
2022-01-03,10667.646250738773,7038.88838762067,4649.425881866153
2022-01-04,10387.916860163845,6947.577370747981,4647.874211234106
2022-01-05,9743.11690900808,6734.097266083179,4558.704872245794
2022-01-06,9736.00514484092,6729.405395650986,4554.360194476062
2022-01-07,9520.281631770424,6656.500947396903,4536.360815144315
2022-01-10,9543.987512327622,6660.831904718928,4530.774800868945
2022-01-11,9823.71690290255,6760.98529279075,4571.842350263793
2022-01-12,9901.946308741302,6787.692862943235,4584.359160028974
2022-01-13,9399.381640928717,6617.883244608851,4521.154442950253
2022-01-14,9517.911043714703,6659.027339168084,4523.016447708709
2022-01-18,9050.905196737916,6493.368221600638,4442.950243095075
2022-01-19,8842.29344783458,6422.087882342315,4396.813902968873
2022-01-20,8609.975818374049,6338.536497338255,4348.194889831394
2022-01-21,8595.082404005809,6162.771812686085,4262.749560359996
2022-01-24,8596.198068907675,6191.103491834329,4280.852384400547
2022-01-25,8593.966739103935,6047.460073987178,4228.6128064549575
2022-01-26,8595.082404005805,6038.076333122791,4218.061446157037
2022-01-27,8596.198068907672,5977.262474059361,4197.165614978802
2022-01-28,8593.966739103931,6164.756834792014,4301.4378814523725
2022-01-31,8596.198068907672,6361.815392944139,4378.917968345928
2022-02-01,8595.082404005803,6405.124966164386,4408.503155063628
2022-02-02,8725.589911858464,6457.276910583767,4451.329264508129
2022-02-03,8010.072954230026,6195.434449156356,4346.643219199347
2022-02-04,7995.177649195865,6273.572137507886,4367.12527154237
2022-02-07,7995.177649195865,6223.044302084265,4353.160235853945
2022-02-08,7996.215579567044,6293.061445456998,4388.952105099834
2022-02-09,7995.177649195864,6426.41883966434,4453.1912692665865
2022-02-10,7618.184550209414,6280.970856266344,4373.1250646529525
2022-02-11,7605.995454929078,6081.746819453207,4286.955622219933
2022-02-14,7605.008048015546,6089.145538211666,4272.8871418227045
2022-02-15,7606.982861842608,6240.548587927446,4341.781317885599
2022-02-16,7606.982861842608,6239.104935486771,4346.643219199347
2022-02-17,7605.995454929077,6053.415140304961,4253.8533154029265
2022-02-18,7606.982861842607,5984.480736262734,4226.337022861289
2022-02-22,7606.982861842607,5924.388703419641,4180.924795696709
2022-02-23,7605.995454929076,5772.624740593692,4107.89283128169
2022-02-24,7605.995454929076,5966.6155373093825,4165.511534085042
2022-02-25,7605.995454929076,6059.009293512578,4260.577221475132
2022-02-28,7605.995454929076,6077.054949021013,4249.612082341999
2022-03-01,7605.995454929076,5984.119823152566,4184.959139340033
2022-03-02,7605.995454929076,6084.453667779471,4261.922002689573
2022-03-03,7606.982861842606,5997.654064783894,4240.715837384927
2022-03-04,7606.982861842606,5910.674005233231,4206.26874935348
2022-03-07,7606.982861842606,5692.682486691319,4082.2385434985094
2022-03-08,7606.982861842606,5666.1553730939195,4051.308575566369
2022-03-09,7606.982861842606,5870.251736894334,4159.925519809672
2022-03-10,7606.982861842606,5804.926463953793,4141.0985828075
2022-03-11,7605.995454929075,5684.561941712524,4088.445226026699
2022-03-14,7606.982861842605,5575.385725886484,4058.549705182589
2022-03-15,7605.008048015543,5750.248127763232,4147.822488879703
2022-03-16,7606.982861842605,5963.547775872949,4239.784835005698
2022-03-17,7606.982861842605,6035.730397906695,4292.851970621712
2022-03-18,7605.995454929074,6159.343138139483,4339.919313127144
2022-03-21,7605.995454929074,6142.199765406468,4338.574531912703
2022-03-22,7605.995454929074,6262.925200757906,4389.365883935046
2022-03-23,7607.970268756137,6172.877379770809,4332.88507292853
2022-03-24,7607.970268756137,6310.024361634926,4398.158684183315
2022-03-25,7605.995454929075,6304.791121537479,4419.6751836143685
2022-03-28,7605.995454929075,6402.4181178381195,4450.398262128903
2022-03-29,7605.995454929075,6512.49661643958,4505.948070756192
2022-03-30,7433.293230371267,6440.674907516004,4479.155891176177
2022-03-31,7421.399961202672,6360.732653613632,4409.434157442857
2022-04-01,7421.399961202672,6348.642064422979,4421.847522499234
2022-04-04,7420.436768475716,6479.473066859143,4459.811730629989
2022-04-05,7083.844794526471,6335.468735901821,4403.434364332276
2022-04-06,7073.430264404562,6197.960840927537,4359.366918382137
2022-04-07,7073.430264404562,6212.758278444454,4381.400641357207
2022-04-08,7072.512114058715,6125.958675448876,4369.607944553648
2022-04-11,7073.430264404562,5980.871605161048,4294.920864797777
2022-04-12,7073.430264404562,5955.607687449236,4279.093824350895
2022-04-13,7073.430264404562,6076.694035910845,4328.023171614783
2022-04-14,7072.512114058715,5937.7424884958855,4274.1284783283445
2022-04-18,7073.430264404562,5942.434358928079,4275.887038377998
2022-04-19,7072.512114058715,6075.25038347017,4344.988103858497
2022-04-20,7074.348414750409,5986.646214923747,4341.7813178856
2022-04-21,7074.348414750409,5862.672561580789,4276.8180407572245
2022-04-22,7073.430264404562,5709.104033203996,4159.408296265655
2022-04-25,7074.348414750408,5782.549851123332,4183.614358125591
2022-04-26,7073.430264404561,5564.197419471252,4062.377159408305
2022-04-27,7073.430264404561,5557.520526933132,4073.8595220854545
2022-04-28,7075.266565096255,5754.939998195425,4176.787007344584
2022-04-29,7073.430264404561,5495.984841649363,4022.3440571014885
2022-05-02,7074.348414750407,5587.837228187304,4046.5501189614247
2022-05-03,7073.43026440456,5593.79229450509,4065.1701665459905
2022-05-04,7075.266565096254,5782.910764233501,4188.993482983355
2022-05-05,7075.266565096254,5491.653884327339,4040.0331023068265
2022-05-06,7075.266565096254,5425.787241721548,4015.9304851556935
2022-05-09,7074.348414750407,5213.570332942337,3887.3487121133844
2022-05-10,7074.348414750407,5276.9105837769475,3896.348401779258
2022-05-11,7074.348414750407,5120.454750518804,3834.488465914977
2022-05-12,7075.266565096254,5108.183704773067,3830.454122271655
2022-05-13,7076.1847154421,5297.663087611648,3922.0026895624374
2022-05-16,7075.266565096254,5236.127402327881,3906.0722044067534
2022-05-17,7075.266565096254,5371.830731751322,3986.4487431467965
2022-05-18,7075.266565096254,5108.003248217983,3825.7991103755116
2022-05-19,7076.1847154421,5080.754308400245,3802.317161477198
2022-05-20,7076.1847154421,5064.8741315528205,3803.9722768180486
2022-05-23,7076.1847154421,5149.147342777218,3875.142236474613
2022-05-24,7076.1847154421,5039.610213841011,3845.5570497569133
2022-05-25,7076.1847154421,5110.1687268789965,3879.590358953148
2022-05-26,7078.021016133795,5251.827122620222,3957.0704458467035
2022-05-27,7076.1847154421,5423.260849950367,4054.2050274128574
2022-05-31,7076.1847154421,5408.824325543619,4031.4471914761657
2022-06-01,7076.1847154421,5368.7629703148905,3998.8621082031746
2022-06-02,7077.102865787947,5515.835062708647,4074.4801903382745
2022-06-03,7076.1847154421,5372.372101416577,4008.172131995459
2022-06-06,7077.102865787947,5390.237300369929,4020.378607634229
2022-06-07,7076.1847154421,5436.795091581695,4058.8600393089996
2022-06-08,7077.102865787947,5397.636019128388,4014.79259335886
2022-06-09,7077.102865787947,5253.090318505813,3919.313127133557
2022-06-10,7076.1847154421,5067.761436434172,3805.6273921589004
2022-06-13,7077.102865787947,4832.085175493993,3661.1151339609073
2022-06-14,7076.1847154421,4840.927546693127,3650.149994827774
2022-06-15,7077.102865787947,4961.83343859965,3702.182683355756
2022-06-16,7078.021016133794,4761.526662456008,3579.6007034240292
2022-06-17,7077.102865787946,4819.453216638088,3587.359056584265
2022-06-21,7078.93916647964,4941.080934764949,3677.66628736941
2022-06-22,7079.857316825487,4933.862672561575,3670.9423812972054
2022-06-23,7079.857316825487,5007.30849048091,3706.9411399607
2022-06-24,7078.021016133794,5178.922674366139,3824.868107996285
2022-06-27,7078.021016133794,5141.026797798422,3810.1789593462377
2022-06-28,7079.857316825486,4984.390507985195,3732.3885383262727
2022-06-29,7080.775467171333,4988.901921862304,3729.2851970621787
2022-06-30,7081.6936175171795,4927.005323468367,3699.07934209166
2022-07-01,7080.775467171333,4959.487503383552,3738.1814420192486
2022-07-05,7080.775467171333,5044.482540828289,3745.2156822178626
2022-07-06,7080.775467171333,5076.784264188388,3757.8359366918457
2022-07-07,7080.775467171333,5185.419110349176,3814.1098582807567
2022-07-08,7079.857316825485,5191.915546332211,3811.006517016663
2022-07-11,7080.775467171332,5080.934764955328,3767.456294610539
2022-07-12,7079.857316825484,5031.850581972381,3734.147098375927
2022-07-13,7079.857316825484,5021.384101777489,3714.4926037033288
2022-07-14,7080.775467171331,5039.249300730841,3705.4929140374547
2022-07-15,7079.857316825483,5130.740774158613,3776.249094858806
2022-07-18,7079.857316825483,5087.250744383282,3745.11223750906
2022-07-19,7079.857316825483,5243.706577641425,3846.2811627185356
2022-07-20,7079.857316825483,5326.897049535316,3870.7975587048804
2022-07-21,7082.6117678630235,5403.410628891087,3910.209992758879
2022-07-22,7082.6117678630235,5308.670937471797,3874.0043446777777
2022-07-25,7082.6117678630235,5278.354236217623,3878.659356573919
2022-07-26,7082.6117678630235,5174.772173599199,3832.729905865323
